order_id,customer_id,order_date,product_category,amount,payment_method
2662,87,2024-01-15,Electronics,695.0,PayPal
2663,903,2024-05-20,Books,56.5,Debit Card
2664,252,2024-09-10,Electronics,880.72,Debit Card
2665,100,2024-03-22,Books,940.91,Debit Card
2666,715,2024-06-15,Fitness,608.32,PayPal
2667,457,2025-06-21,Clothing,748.89,Credit Card
2668,101,2025-02-26,Books,429.84,Credit Card
2669,776,2024-11-08,Electronics,933.34,Debit Card
2670,192,2025-03-16,Electronics,746.5,Credit Card
2671,502,2025-01-30,Electronics,433.2,Debit Card
2672,244,2025-09-07,Fitness,288.39,PayPal
2673,242,2024-02-12,Fitness,299.61,PayPal
2674,559,2024-06-13,Fitness,562.16,PayPal
2675,227,2025-02-08,Books,366.3,Credit Card
2676,736,2025-06-29,Electronics,453.91,PayPal
2677,303,2025-06-06,Clothing,228.58,Credit Card
2678,515,2024-03-27,Books,472.49,PayPal
2679,22,2024-01-06,Electronics,804.02,Credit Card
2680,73,2025-11-01,Books,600.01,PayPal
2681,468,2024-05-09,Fitness,797.42,Credit Card
2682,448,2024-01-01,Electronics,870.55,PayPal
2683,910,2024-11-07,Electronics,439.55,Debit Card
2684,78,2024-08-03,Books,516.59,PayPal
2685,267,2025-07-12,Electronics,439.53,Debit Card
2686,543,2025-01-03,Electronics,377.48,Debit Card
2687,380,2024-07-14,Clothing,360.69,PayPal
2688,747,2025-12-12,Fitness,516.71,PayPal
2689,620,2025-01-28,Clothing,447.05,Debit Card
2690,131,2025-05-30,Books,58.35,PayPal
2691,399,2024-06-23,Electronics,756.29,Debit Card
2692,380,2024-12-02,Books,466.4,Debit Card
2693,661,2025-03-29,Books,829.11,Credit Card
2694,42,2024-09-30,Clothing,820.37,PayPal
2695,208,2025-03-01,Clothing,283.47,Credit Card
2696,970,2024-08-26,Clothing,853.34,Debit Card
2697,669,2025-01-12,Fitness,181.69,Credit Card
2698,977,2025-07-13,Electronics,319.86,Credit Card
2699,211,2025-09-13,Books,501.16,Debit Card
2700,519,2025-12-26,Home,999.01,Credit Card
2701,99,2024-03-05,Clothing,164.22,Debit Card
2702,39,2024-05-28,Fitness,127.08,PayPal
2703,530,2025-12-25,Clothing,802.03,PayPal
2704,38,2025-10-08,Fitness,812.45,Credit Card
2705,957,2024-08-29,Books,701.99,Credit Card
2706,903,2024-04-26,Fitness,50.66,Credit Card
2707,218,2025-06-27,Home,774.47,Debit Card
2708,625,2024-09-23,Electronics,302.99,Credit Card
2709,826,2024-06-10,Electronics,619.97,Credit Card
2710,490,2024-08-25,Fitness,942.86,Credit Card
2711,475,2024-10-25,Fitness,608.86,Credit Card
2712,301,2024-08-14,Fitness,463.29,Credit Card
2713,471,2024-05-02,Books,515.96,PayPal
2714,821,2024-10-21,Electronics,300.84,Debit Card
2715,163,2025-05-10,Books,422.01,Debit Card
2716,349,2024-02-27,Books,891.61,PayPal
2717,274,2024-08-19,Home,841.8,Debit Card
2718,443,2024-10-21,Fitness,88.93,PayPal
2719,878,2024-10-03,Clothing,952.71,Credit Card
2720,71,2024-10-28,Fitness,192.98,Credit Card
2721,455,2024-06-24,Fitness,610.0,Debit Card
2722,683,2025-06-01,Home,65.1,PayPal
2723,683,2025-02-15,Home,402.36,PayPal
2724,701,2024-07-06,Electronics,775.76,Credit Card
2725,636,2024-03-22,Home,730.58,PayPal
2726,261,2025-12-16,Fitness,727.72,PayPal
2727,697,2025-06-18,Home,101.61,Credit Card
2728,62,2024-12-22,Clothing,383.88,Debit Card
2729,157,2024-12-24,Books,72.53,Credit Card
2730,885,2025-03-01,Books,855.07,Debit Card
2731,96,2025-10-24,Home,811.56,Credit Card
2732,798,2024-04-27,Clothing,963.83,PayPal
2733,534,2025-01-07,Electronics,672.97,Debit Card
2734,73,2024-11-03,Clothing,950.84,Credit Card
2735,788,2025-07-28,Home,628.47,Debit Card
2736,47,2024-07-19,Home,821.86,PayPal
2737,234,2025-06-27,Fitness,529.51,Credit Card
2738,921,2024-05-26,Electronics,222.43,Credit Card
2739,619,2024-06-09,Clothing,122.71,Credit Card
2740,738,2025-09-25,Electronics,538.09,Credit Card
2741,561,2025-11-11,Books,571.14,PayPal
2742,775,2025-04-22,Clothing,647.1,Credit Card
2743,840,2025-06-20,Electronics,445.89,Credit Card
2744,890,2025-03-25,Clothing,846.57,PayPal
2745,760,2024-10-23,Fitness,680.45,Debit Card
2746,100,2024-07-26,Electronics,39.81,PayPal
2747,626,2024-06-11,Home,745.36,Credit Card
2748,955,2025-06-19,Electronics,271.1,Credit Card
2749,109,2025-04-14,Books,64.98,Debit Card
2750,246,2025-07-10,Clothing,79.24,PayPal
2751,201,2025-12-01,Electronics,950.66,Debit Card
2752,617,2024-01-22,Electronics,627.95,Debit Card
2753,379,2025-06-02,Home,363.88,PayPal
2754,488,2024-11-22,Home,749.68,Credit Card
2755,177,2024-09-11,Fitness,92.34,PayPal
2756,509,2025-02-02,Electronics,746.46,Credit Card
2757,737,2024-03-20,Books,920.45,PayPal
2758,741,2025-08-16,Books,672.43,Credit Card
2759,674,2025-11-10,Clothing,588.06,PayPal
2760,55,2024-11-18,Electronics,587.69,Credit Card
2761,697,2025-09-20,Electronics,558.59,Debit Card
2762,377,2024-06-01,Books,486.19,PayPal
2763,199,2024-03-16,Home,890.0,Credit Card
2764,119,2025-11-21,Electronics,672.78,Credit Card
2765,627,2024-06-11,Electronics,131.52,PayPal
2766,403,2024-07-06,Fitness,849.75,PayPal
2767,32,2025-05-09,Home,657.09,Credit Card
2768,789,2024-04-29,Books,378.54,PayPal
2769,698,2024-07-23,Books,44.03,Credit Card
2770,63,2024-06-02,Books,75.64,Credit Card
2771,51,2025-08-15,Clothing,65.82,Credit Card
2772,68,2025-03-04,Clothing,545.61,Credit Card
2773,270,2024-12-04,Clothing,844.5,PayPal
2774,986,2024-10-24,Home,798.93,Debit Card
2775,934,2025-08-20,Fitness,882.99,Debit Card
2776,483,2025-10-18,Fitness,791.79,Credit Card
2777,374,2024-02-26,Books,815.94,PayPal
2778,719,2025-04-11,Home,886.35,Credit Card
2779,737,2024-06-09,Clothing,666.75,Credit Card
2780,923,2025-07-18,Books,234.87,Debit Card
2781,418,2025-11-20,Fitness,663.56,PayPal
2782,939,2024-06-01,Home,483.74,Credit Card
2783,288,2024-02-24,Fitness,721.27,Debit Card
2784,837,2024-04-07,Books,404.47,PayPal
2785,626,2024-03-03,Books,278.24,PayPal
2786,464,2025-11-01,Books,889.56,Debit Card
2787,876,2024-11-12,Clothing,852.14,Debit Card
2788,133,2025-12-21,Electronics,68.77,PayPal
2789,134,2024-03-08,Fitness,449.23,Debit Card
2790,176,2024-09-16,Electronics,366.8,Debit Card
2791,747,2024-11-19,Books,329.93,Credit Card
2792,848,2025-12-18,Electronics,680.17,Credit Card
2793,416,2025-07-23,Fitness,985.36,Debit Card
2794,630,2025-07-09,Clothing,344.43,PayPal
2795,466,2025-01-29,Clothing,428.0,Debit Card
2796,907,2024-10-11,Clothing,835.25,Debit Card
2797,34,2025-08-30,Clothing,395.91,PayPal
2798,244,2025-01-11,Clothing,653.68,Credit Card
2799,386,2024-07-13,Fitness,803.19,Debit Card
2800,408,2025-01-16,Books,,Debit Card
2801,783,2025-06-20,Home,293.87,PayPal
2802,672,2024-06-15,Fitness,501.6,Credit Card
2803,153,2025-08-21,Home,917.18,Debit Card
2804,407,2024-01-26,Clothing,781.45,Credit Card
2805,918,2024-10-08,Books,835.36,PayPal
2806,268,2025-05-25,Books,986.04,PayPal
2807,111,2025-04-10,Books,258.64,Debit Card
2808,642,2024-07-24,Electronics,923.85,PayPal
2809,43,2024-08-17,Clothing,344.74,Credit Card
2810,616,2025-09-29,Clothing,336.94,Credit Card
2811,802,2024-11-22,Clothing,455.37,Credit Card
2812,740,2024-08-29,Home,793.05,PayPal
2813,598,2024-12-26,Books,676.1,PayPal
2814,232,2025-11-05,Fitness,201.98,Debit Card
2815,528,2024-01-29,Electronics,308.91,Debit Card
2816,216,2025-01-17,Home,555.67,PayPal
2817,698,2024-05-11,Books,865.59,Debit Card
2818,800,2024-10-19,Home,291.72,Credit Card
2819,113,2025-10-30,Clothing,293.44,Credit Card
2820,144,2025-02-11,Books,611.05,Credit Card
2821,270,2025-06-28,Electronics,207.27,PayPal
2822,527,2024-12-15,Home,121.5,Debit Card
2823,431,2025-10-13,Clothing,391.13,PayPal
2824,786,2025-12-01,Home,121.54,Credit Card
2825,501,2025-02-24,Clothing,953.8,PayPal
2826,616,2024-08-09,Fitness,475.62,PayPal
2827,446,2024-02-12,Clothing,199.55,Debit Card
2828,392,2024-09-25,Home,331.47,Debit Card
2829,522,2025-05-03,Books,190.3,Credit Card
2830,927,2025-02-07,Home,555.36,Credit Card
2831,278,2024-04-28,Electronics,169.08,Credit Card
2832,973,2025-05-02,Home,43.44,PayPal
2833,134,2025-05-30,Fitness,667.81,Debit Card
2834,853,2025-04-04,Home,321.73,Credit Card
2835,955,2024-12-11,Clothing,24.71,Credit Card
2836,871,2025-03-11,Books,143.27,Credit Card
2837,4,2024-11-24,Fitness,308.11,Debit Card
2838,647,2025-09-29,Books,532.01,Credit Card
2839,420,2025-03-18,Electronics,200.27,Debit Card
2840,953,2024-11-04,Fitness,401.08,Debit Card
2841,741,2024-05-05,Home,674.18,Credit Card
2842,758,2024-08-09,Electronics,166.34,Debit Card
2843,658,2024-10-11,Electronics,165.34,Credit Card
2844,638,2025-10-07,Books,904.36,Credit Card
2845,643,2024-06-10,Clothing,454.29,Credit Card
2846,399,2025-01-14,Fitness,151.14,PayPal
2847,517,2024-05-25,Books,649.35,Credit Card
2848,298,2024-02-05,Books,157.71,PayPal
2849,924,2024-08-06,Clothing,874.15,Debit Card
2850,658,2024-04-18,Fitness,810.08,Debit Card
2851,954,2024-11-04,Clothing,850.5,Debit Card
2852,232,2024-03-05,Electronics,35.57,Credit Card
2853,199,2024-02-14,Fitness,811.87,Debit Card
2854,174,2025-03-19,Books,897.5,Debit Card
2855,529,2025-05-18,Electronics,835.39,PayPal
2856,668,2024-01-20,Clothing,220.32,PayPal
2857,474,2025-01-20,Clothing,422.89,Debit Card
2858,95,2025-08-15,Electronics,660.53,PayPal
2859,921,2025-02-05,Clothing,515.47,PayPal
2860,539,2024-05-02,Books,367.25,Credit Card
2861,752,2025-02-02,Home,122.12,Credit Card
2862,427,2025-09-20,Electronics,40.63,PayPal
2863,995,2025-04-19,Home,221.13,Credit Card
2864,391,2025-06-01,Books,493.39,Debit Card
2865,179,2025-06-28,Electronics,552.08,PayPal
2866,501,2024-02-03,Home,172.48,Credit Card
2867,455,2025-12-12,Fitness,512.93,PayPal
2868,97,2024-05-01,Fitness,347.69,PayPal
2869,18,2024-10-04,Clothing,658.81,Credit Card
2870,170,2024-10-09,Home,126.69,Debit Card
2871,588,2024-04-22,Clothing,467.39,Debit Card
2872,783,2025-04-10,Books,227.83,Debit Card
2873,363,2025-03-28,Fitness,890.26,Debit Card
2874,741,2024-07-28,Fitness,599.38,Credit Card
2875,905,2025-03-20,Clothing,421.09,Debit Card
2876,204,2024-11-30,Home,91.66,Debit Card
2877,471,2024-03-19,Electronics,690.66,Credit Card
2878,864,2024-03-31,Books,881.64,Credit Card
2879,34,2025-03-12,Fitness,171.28,PayPal
2880,27,2024-01-15,Clothing,383.37,PayPal
2881,226,2024-04-15,Books,990.51,PayPal
2882,847,2025-05-14,Home,920.98,Credit Card
2883,427,2024-03-10,Home,925.05,PayPal
2884,359,2024-01-16,Fitness,603.5,Credit Card
2885,768,2025-10-26,Books,748.58,Credit Card
2886,178,2024-11-24,Fitness,320.12,PayPal
2887,362,2024-10-23,Books,897.43,Debit Card
2888,134,2024-01-02,Home,341.14,PayPal
2889,354,2024-12-06,Books,373.65,PayPal
2890,139,2025-12-30,Electronics,167.75,Credit Card
2891,897,2024-09-10,Fitness,472.76,Credit Card
2892,842,2025-09-23,Books,887.54,Debit Card
2893,89,2024-02-29,Clothing,449.87,Debit Card
2894,544,2024-12-20,Clothing,830.09,PayPal
2895,954,2025-08-13,Home,401.55,Debit Card
2896,189,2025-12-20,Electronics,409.21,Debit Card
2897,260,2025-03-10,Fitness,568.98,Debit Card
2898,279,2024-06-07,Books,309.54,Credit Card
2899,985,2025-12-10,Electronics,955.51,Debit Card
2900,287,2025-04-09,Electronics,240.06,Credit Card
2901,187,2024-05-09,Clothing,78.09,Credit Card
2902,142,2024-07-17,Books,315.42,Credit Card
2903,387,2025-01-25,Books,189.4,Credit Card
2904,448,2024-12-20,Clothing,353.1,Credit Card
2905,878,2025-03-07,Clothing,189.15,Debit Card
2906,273,2025-02-27,Home,626.79,Debit Card
2907,225,2025-04-19,Fitness,801.41,Credit Card
2908,821,2025-08-29,Fitness,167.35,Credit Card
2909,604,2025-09-12,Home,329.97,Credit Card
2910,297,2025-05-07,Clothing,84.92,Debit Card
2911,40,2025-04-21,Fitness,228.75,Credit Card
2912,495,2025-03-30,Fitness,979.2,PayPal
2913,608,2024-07-23,Electronics,858.41,Credit Card
2914,577,2025-03-22,Clothing,380.57,Credit Card
2915,860,2025-10-10,Electronics,162.27,Credit Card
2916,279,2024-02-13,Books,712.38,Credit Card
2917,88,2024-04-09,Fitness,317.13,Credit Card
2918,258,2024-02-13,Fitness,928.0,PayPal
2919,921,2025-03-20,Books,391.87,Debit Card
2920,320,2025-07-19,Clothing,726.54,Debit Card
2921,895,2025-01-14,Clothing,797.98,PayPal
2922,622,2024-02-09,Home,947.27,Credit Card
2923,932,2025-03-04,Fitness,429.06,PayPal
2924,136,2024-09-02,Clothing,188.14,Credit Card
2925,610,2025-04-15,Books,907.49,Credit Card
2926,5,2025-01-25,Fitness,854.54,Debit Card
2927,734,2025-10-13,Electronics,322.93,Debit Card
2928,662,2024-12-02,Home,739.35,PayPal
2929,841,2024-03-24,Electronics,880.73,PayPal
2930,368,2025-02-16,Electronics,195.0,Debit Card
2931,440,2024-09-26,Books,425.61,Debit Card
2932,643,2025-05-14,Clothing,43.37,Debit Card
2933,205,2025-06-03,Electronics,331.17,Debit Card
2934,163,2025-02-18,Clothing,833.44,Credit Card
2935,817,2025-12-16,Electronics,232.57,Debit Card
2936,304,2024-09-25,Home,642.19,Debit Card
2937,271,2024-06-27,Home,295.49,Credit Card
2938,476,2024-08-17,Clothing,185.07,Debit Card
2939,724,2024-03-08,Fitness,375.9,Debit Card
2940,422,2024-07-05,Books,657.66,Credit Card
2941,794,2024-10-28,Books,654.89,PayPal
2942,544,2024-08-13,Electronics,271.93,PayPal
2943,450,2025-08-21,Home,396.0,PayPal
2944,156,2025-01-18,Home,367.51,PayPal
2945,678,2025-08-14,Home,428.54,Debit Card
2946,19,2024-04-24,Clothing,636.82,Credit Card
2947,465,2025-10-01,Books,443.94,Debit Card
2948,419,2025-01-20,Fitness,518.58,PayPal
2949,281,2024-07-05,Electronics,88.47,PayPal
2950,926,2025-07-26,Fitness,329.29,Debit Card
2951,581,2025-04-19,Fitness,593.38,Credit Card
2952,604,2024-01-02,Fitness,823.82,Debit Card
2953,800,2025-12-24,Electronics,853.99,Credit Card
2954,378,2024-08-04,Clothing,822.73,Debit Card
2955,457,2024-01-22,Home,936.64,Credit Card
2956,257,2025-06-13,Clothing,505.81,PayPal
2957,172,2025-04-19,Electronics,661.37,Credit Card
2958,772,2024-08-26,Clothing,192.83,Credit Card
2959,143,2024-09-26,Electronics,733.4,Credit Card
2960,306,2025-12-14,Clothing,444.96,Debit Card
2961,671,2024-11-20,Books,927.04,PayPal
2962,138,2024-07-19,Home,876.18,PayPal
2963,632,2024-11-16,Electronics,165.06,PayPal
2964,718,2025-03-20,Books,363.86,PayPal
2965,673,2024-10-08,Home,216.54,PayPal
2966,730,2024-07-26,Fitness,789.86,Debit Card
2967,953,2025-02-25,Home,706.85,Debit Card
2968,88,2024-06-15,Electronics,172.74,PayPal
2969,532,2024-12-31,Books,582.22,Debit Card
2970,795,2025-08-31,Books,671.26,Debit Card
2971,783,2025-02-26,Clothing,238.46,Credit Card
2972,783,2025-07-26,Home,130.47,Credit Card
2973,646,2025-04-11,Home,700.73,PayPal
2974,987,2025-09-05,Books,200.39,Debit Card
2975,920,2024-10-12,Electronics,707.42,PayPal
2976,772,2024-05-16,Books,274.44,PayPal
2977,516,2025-11-24,Home,833.58,Debit Card
2978,562,2024-06-30,Home,176.93,Debit Card
2979,172,2024-01-25,Books,799.91,Debit Card
2980,747,2024-03-16,Electronics,792.07,Debit Card
2981,848,2025-04-23,Electronics,813.62,Debit Card
2982,805,2025-05-02,Electronics,879.36,Credit Card
2983,63,2024-08-25,Books,233.35,PayPal
2984,878,2024-06-20,Home,990.8,Credit Card
2985,876,2024-03-13,Clothing,145.31,PayPal
2986,205,2025-03-14,Books,632.57,PayPal
2987,412,2024-09-14,Books,62.28,Debit Card
2988,630,2025-11-15,Books,762.32,Credit Card
2989,673,2025-01-08,Electronics,529.91,Debit Card
2990,528,2024-07-02,Home,885.07,Credit Card
2991,602,2024-01-29,Books,630.31,Debit Card
2992,127,2025-05-06,Fitness,92.61,Debit Card
2993,979,2025-04-10,Clothing,643.55,PayPal
2994,698,2025-07-11,Fitness,546.97,Credit Card
2995,925,2024-11-17,Home,304.71,Debit Card
2996,286,2024-05-08,Books,185.66,PayPal
2997,209,2024-10-01,Electronics,807.83,Credit Card
2998,946,2025-09-13,Home,377.77,Debit Card
2999,741,2025-01-20,Fitness,744.1,Debit Card
3000,160,2025-10-31,Books,,Debit Card
3001,737,2025-12-14,Electronics,79.34,Credit Card
3002,612,2024-06-02,Clothing,723.74,Debit Card
3003,847,2025-12-08,Home,939.22,PayPal
3004,830,2024-02-29,Clothing,457.5,Debit Card
3005,471,2025-12-26,Home,744.99,PayPal
3006,262,2024-05-03,Clothing,381.12,Credit Card
3007,360,2025-12-09,Books,647.88,PayPal
3008,490,2025-08-26,Fitness,87.86,Credit Card
3009,633,2025-06-24,Clothing,407.11,Credit Card
3010,49,2025-12-04,Clothing,41.75,PayPal
3011,461,2025-02-28,Home,883.39,Debit Card
3012,7,2025-07-11,Books,25.25,PayPal
3013,302,2025-03-08,Clothing,234.35,Credit Card
3014,550,2024-01-05,Clothing,860.39,Debit Card
3015,636,2025-07-03,Books,741.71,Debit Card
3016,672,2024-05-03,Fitness,260.13,Debit Card
3017,686,2024-08-29,Electronics,287.74,Credit Card
3018,274,2025-09-08,Fitness,412.96,Credit Card
3019,986,2024-10-05,Electronics,943.8,PayPal
3020,257,2025-09-08,Fitness,56.96,PayPal
3021,140,2024-10-31,Fitness,825.34,PayPal
3022,140,2025-08-18,Home,514.09,Credit Card
3023,397,2025-12-09,Fitness,436.58,Credit Card
3024,741,2025-12-08,Fitness,223.42,Debit Card
3025,43,2024-09-25,Home,789.66,PayPal
3026,508,2025-11-04,Electronics,670.64,PayPal
3027,523,2024-01-16,Fitness,491.96,PayPal
3028,530,2025-06-03,Electronics,282.99,PayPal
3029,316,2025-06-07,Books,77.19,PayPal
3030,782,2024-10-09,Books,910.31,PayPal
3031,956,2024-06-23,Electronics,481.67,Debit Card
3032,307,2025-07-28,Books,960.63,PayPal
3033,294,2024-05-19,Books,154.18,Debit Card
3034,709,2024-12-14,Fitness,539.51,Debit Card
3035,461,2024-01-18,Electronics,905.87,Credit Card
3036,51,2024-11-05,Clothing,547.46,PayPal
3037,949,2025-10-04,Home,466.84,Credit Card
3038,552,2024-01-17,Books,160.57,PayPal
3039,674,2025-06-13,Books,82.74,Credit Card
3040,153,2024-09-13,Fitness,926.57,PayPal
3041,233,2024-02-13,Books,614.17,Credit Card
3042,334,2025-02-09,Books,548.25,Credit Card
3043,499,2024-05-20,Home,782.03,Credit Card
3044,823,2025-12-16,Books,640.85,PayPal
3045,364,2025-11-16,Fitness,30.16,PayPal
3046,289,2024-03-24,Home,395.07,PayPal
3047,183,2025-10-10,Fitness,718.35,Debit Card
3048,526,2024-01-04,Electronics,185.61,Credit Card
3049,126,2024-03-04,Clothing,448.71,PayPal
3050,436,2024-06-17,Electronics,615.93,PayPal
3051,515,2025-10-04,Fitness,46.94,Credit Card
3052,343,2025-02-18,Books,811.03,Credit Card
3053,786,2024-05-28,Electronics,70.4,Debit Card
3054,424,2025-06-19,Home,864.49,PayPal
3055,40,2024-03-16,Electronics,682.12,PayPal
3056,854,2025-10-03,Clothing,569.76,Credit Card
3057,195,2024-01-09,Books,687.73,PayPal
3058,150,2024-12-29,Fitness,724.53,PayPal
3059,669,2025-06-17,Home,318.83,PayPal
3060,526,2024-12-27,Fitness,149.13,PayPal
3061,962,2025-04-15,Home,796.97,Credit Card
3062,937,2025-05-04,Fitness,50.32,Credit Card
3063,384,2025-12-22,Electronics,390.35,PayPal
3064,770,2025-01-24,Books,387.62,PayPal
3065,256,2024-05-08,Electronics,45.5,Debit Card
3066,781,2025-05-20,Fitness,578.81,Debit Card
3067,473,2024-08-01,Books,714.31,PayPal
3068,879,2025-11-26,Electronics,57.68,Debit Card
3069,719,2024-07-23,Electronics,982.35,Debit Card
3070,164,2024-07-05,Home,31.73,Debit Card
3071,651,2024-05-04,Fitness,282.01,Debit Card
3072,118,2024-06-23,Clothing,963.27,Credit Card
3073,463,2024-08-17,Home,153.5,PayPal
3074,232,2024-09-17,Clothing,80.33,Credit Card
3075,541,2025-04-12,Fitness,288.65,Credit Card
3076,268,2025-07-17,Electronics,612.03,Debit Card
3077,301,2025-02-11,Fitness,885.39,Credit Card
3078,288,2025-11-29,Electronics,388.02,Credit Card
3079,851,2025-03-11,Home,585.25,PayPal
3080,192,2024-01-08,Fitness,869.74,Debit Card
3081,635,2025-08-24,Home,946.69,PayPal
3082,746,2025-04-08,Clothing,328.88,PayPal
3083,530,2025-12-31,Fitness,483.42,Debit Card
3084,253,2024-09-16,Books,881.35,Debit Card
3085,314,2024-09-28,Clothing,740.27,PayPal
3086,630,2025-11-19,Books,209.31,Debit Card
3087,956,2025-09-08,Clothing,430.86,Credit Card
3088,652,2024-06-03,Clothing,851.93,PayPal
3089,524,2025-02-05,Electronics,212.56,PayPal
3090,422,2025-11-07,Home,496.2,Credit Card
3091,313,2025-03-15,Home,918.15,PayPal
3092,592,2024-08-03,Books,879.0,Credit Card
3093,228,2024-11-27,Clothing,912.96,Debit Card
3094,841,2024-05-24,Clothing,104.98,Credit Card
3095,148,2024-11-15,Clothing,682.83,Credit Card
3096,584,2024-03-18,Clothing,391.38,Credit Card
3097,846,2024-02-18,Books,414.52,Credit Card
3098,148,2025-11-07,Electronics,395.67,Credit Card
3099,431,2024-08-06,Fitness,569.15,PayPal
3100,952,2024-11-18,Electronics,645.0,Debit Card
3101,105,2024-06-14,Books,250.88,Debit Card
3102,55,2025-04-27,Home,530.84,Credit Card
3103,792,2025-03-27,Fitness,34.6,Credit Card
3104,102,2024-05-02,Books,549.67,PayPal
3105,334,2024-06-11,Fitness,698.27,Debit Card
3106,617,2024-08-25,Fitness,974.8,Credit Card
3107,488,2024-06-18,Fitness,913.2,Credit Card
3108,36,2024-09-30,Books,600.69,Credit Card
3109,490,2024-03-16,Clothing,610.95,PayPal
3110,771,2024-09-24,Clothing,485.65,PayPal
3111,622,2024-07-01,Clothing,317.87,Debit Card
3112,929,2025-06-02,Electronics,193.86,Debit Card
3113,856,2025-06-26,Clothing,834.16,Credit Card
3114,9,2025-05-16,Electronics,731.38,Credit Card
3115,411,2025-08-25,Home,107.53,Debit Card
3116,560,2024-02-03,Home,577.28,Credit Card
3117,111,2024-07-16,Electronics,362.46,Credit Card
3118,594,2024-04-11,Books,614.53,Credit Card
3119,280,2024-06-12,Electronics,755.48,Debit Card
3120,728,2024-06-27,Home,254.53,Debit Card
3121,673,2025-03-22,Books,793.66,Credit Card
3122,992,2025-11-30,Home,48.46,Debit Card
3123,469,2024-08-14,Clothing,706.09,PayPal
3124,885,2025-06-08,Fitness,395.86,PayPal
3125,593,2024-08-26,Fitness,807.14,PayPal
3126,703,2025-04-22,Books,872.6,PayPal
3127,881,2025-02-18,Clothing,770.31,PayPal
3128,36,2024-02-07,Books,841.94,Debit Card
3129,903,2025-09-05,Fitness,586.91,PayPal
3130,840,2024-02-11,Home,567.82,Debit Card
3131,471,2024-11-05,Home,113.98,PayPal
3132,238,2024-10-31,Electronics,138.54,PayPal
3133,642,2024-07-04,Home,30.56,Credit Card
3134,909,2025-03-02,Clothing,741.76,Credit Card
3135,606,2025-08-20,Books,760.66,Credit Card
3136,306,2024-01-04,Clothing,770.28,Credit Card
3137,388,2025-07-23,Home,451.31,PayPal
3138,594,2024-11-28,Electronics,455.15,Debit Card
3139,747,2024-11-16,Home,899.93,PayPal
3140,123,2025-04-08,Fitness,819.79,Credit Card
3141,451,2024-03-10,Home,968.63,PayPal
3142,843,2024-05-21,Fitness,174.72,Debit Card
3143,698,2025-05-26,Books,363.2,Debit Card
3144,983,2025-02-23,Books,334.69,Debit Card
3145,393,2025-03-04,Fitness,824.25,PayPal
3146,853,2024-10-19,Electronics,587.33,PayPal
3147,760,2025-08-20,Fitness,234.39,Debit Card
3148,837,2024-11-13,Home,695.8,PayPal
3149,347,2024-11-03,Home,821.57,Debit Card
3150,694,2025-04-26,Books,224.44,Debit Card
3151,677,2025-05-04,Home,426.92,Debit Card
3152,315,2024-04-05,Clothing,430.49,Debit Card
3153,304,2025-04-01,Electronics,888.92,Debit Card
3154,220,2025-02-21,Fitness,379.45,Credit Card
3155,148,2025-10-06,Fitness,143.47,Debit Card
3156,217,2025-05-06,Fitness,735.22,Debit Card
3157,669,2025-04-12,Electronics,714.01,Credit Card
3158,532,2025-07-04,Home,568.07,Debit Card
3159,205,2024-06-03,Books,255.14,PayPal
3160,364,2024-04-03,Fitness,499.11,Debit Card
3161,330,2025-02-26,Books,884.7,Credit Card
3162,135,2024-10-14,Books,330.15,Debit Card
3163,701,2024-11-26,Books,160.3,Debit Card
3164,591,2025-02-28,Books,994.57,Debit Card
3165,884,2025-01-29,Books,393.9,PayPal
3166,373,2024-12-26,Books,478.21,Debit Card
3167,281,2024-05-05,Clothing,994.4,PayPal
3168,263,2025-11-02,Fitness,125.89,Debit Card
3169,756,2024-12-30,Electronics,787.5,Debit Card
3170,485,2025-08-08,Books,48.16,Debit Card
3171,305,2024-04-29,Books,73.6,Debit Card
3172,214,2025-07-28,Clothing,994.7,PayPal
3173,874,2024-05-19,Home,358.92,PayPal
3174,213,2025-06-18,Home,111.18,Credit Card
3175,270,2024-06-24,Books,847.32,PayPal
3176,222,2024-06-20,Electronics,981.39,Credit Card
3177,863,2025-11-05,Electronics,964.43,Credit Card
3178,436,2024-03-01,Home,659.8,Debit Card
3179,787,2025-10-25,Fitness,994.72,PayPal
3180,909,2025-01-28,Books,369.66,Debit Card
3181,990,2024-08-30,Fitness,513.22,PayPal
3182,778,2025-09-06,Fitness,371.86,Debit Card
3183,588,2024-11-08,Home,542.74,PayPal
3184,23,2024-03-26,Fitness,112.63,PayPal
3185,60,2025-05-22,Fitness,478.21,Credit Card
3186,512,2024-10-01,Clothing,48.99,PayPal
3187,876,2025-05-24,Books,612.27,Debit Card
3188,377,2024-03-30,Clothing,497.32,Credit Card
3189,609,2025-05-04,Clothing,803.34,Debit Card
3190,181,2025-12-23,Clothing,950.36,Debit Card
3191,203,2024-01-13,Clothing,416.84,PayPal
3192,836,2025-08-07,Electronics,72.31,Debit Card
3193,168,2025-08-07,Electronics,764.06,Credit Card
3194,646,2025-02-27,Home,392.35,Debit Card
3195,45,2024-05-25,Fitness,152.2,PayPal
3196,800,2024-02-27,Home,935.01,Credit Card
3197,434,2024-10-04,Home,889.94,PayPal
3198,539,2024-05-13,Clothing,983.29,Credit Card
3199,505,2025-12-25,Books,206.49,Credit Card
3200,723,2024-09-01,Home,,Credit Card
3201,420,2024-02-07,Books,107.43,Debit Card
3202,667,2024-02-24,Books,182.82,PayPal
